id,price,moonRank,💎 score (%),storeURL,Background,Body,Eyes,Face,Hat,Outfit
6931,40,3030,0,https://solanart.io/search/?token=ATX1rN9fXf9Ct2cnpXvqRiJVWCVeVZ8YyBQs1YV5KJTX,Sunset,Drippy Pink,Aviators,Ten Strip Blue,Valhalla Helm,Groovy Green
6949,75,1289,0,https://solanart.io/search/?token=5ayWXqTwaaBJHYffWkippFD1JLrWNm2mPBKNzRQNbzRN,Green Shroom,Inferno Trypophobia,Wired,Face Melt,Mohawk,Varsity
6959,25,2502,29.88,https://solanart.io/search/?token=BSzZWLB2Q4QvMcHM2PcrkykY3iPAMPWbo3wQWiq5Jtsq,Purple Swirl,Infrared Trypophobia,Radioactive,Cig,Valhalla Helm,Groovy Green
6970,150,2634,0,https://solanart.io/search/?token=9KYfaJMiqDbif1ZCthwVDSTvrfxHcyApVs92x62jkNUz,Pink Circles,Drippy Blue,Orange Hypno,Fangs,Fedora,Butterflies
6978,29,2676,0,https://solanart.io/search/?token=AE6MaTjaDkT6a827U7dKYqy5VFwEqMNLG9SkTYZkZYfE,Pink Circles,Drippy Radioactive,Blue Swirl,Eyeball,Octopus,Mad Hatter
6980,21.9,8552,36.65,https://solanart.io/search/?token=2gy7B7ZZuSXk4m4tf1WVh2kicGHShvqRgrK3HXWkEa2n,Lime,Marble,Alert Red,Balloon Red,Cap,Mad Hatter
7002,47,6381,0,https://solanart.io/search/?token=9sKffXjuuZZLiCRct2io37W8uSLh3cLD6URGu4fWABCr,Mint,Inferno Trypophobia,Wired,Cig,Mind Blown,I _3 Chorles
7015,89,1800,0,https://solanart.io/search/?token=4PteaWtwHrApBFEAcED4XHv8qG474V4VrHkLhGc4WS8x,Shroom,Drippy Blue,Blue Swirl,Tats,Shroom Cap,Black Robe
7017,32.220001,5243,0,https://solanart.io/search/?token=EYgEdmHnwtGt12xds9hyJQTdm7F6DjV3vpnwqM34aFRk,Beige,Blue Tryptamine,Orange Hypno,Pizza,White Bucket,Tribal
7023,35,6933,0,https://solanart.io/search/?token=33vw4BJwP6yUH1Q4GM1pH7ArYUDsay6Zf1mob6Bg36xi,Sky Blue,Purple Tryptamine,Wired,Eyeball,Crown,Suspenders
7062,22.790001,8556,27.73,https://solanart.io/search/?token=9217P8HuyvaKot8QcMZXHR1rTf2yygWenGbXpBD1Xymg,Lilac,Purple Paranoia,Holy F_k,Shout,,I _3 Chorles
7065,30,1802,0,https://solanart.io/search/?token=GRjgtvnokH6Jm68kABs7PipTYLRP5MYqeESaAAnxNuGW,Red Tryptamine,Drippy Sol,Fire,Acid Tab,White Bucket,Tux Shirt
7078,150,3299,0,https://solanart.io/search/?token=DDo5vsJen1hVSz2j13Srx1HhrUWZuLhazG1dcU6ygiRr,Sand,Inferno Trypophobia,Stoned,Cig,Beanie,Blue Tank
7079,57,7825,0,https://solanart.io/search/?token=7JGymqqebw9hF7WYQBHosTMRJ8iwdeJbPWP6ApLN4tCc,Orange Shroom,Marble,Spaced Out,Quiet,Field Hat,Blue Tank
7084,21,2696,69.1,https://solanart.io/search/?token=2wDneRyPhabWuFgHXg5CYMAJiVvBG5GCVvyan1zteEep,Cloudy Orange,Marble,Rainbow Madness,Balloon Red,Mohawk,Paisley Suit
7096,80,792,0,https://solanart.io/search/?token=EgLw3a72Go58W2Yg1CU1sFk4z81M4y9B2PPu7EQ5Kbsy,Mulberry Shroom,Diamond,Laser Eyes,Shout,Beanie,Mad Hatter
7098,55,6367,0,https://solanart.io/search/?token=EQu9FgeywDTLHf8zu3JRSHDT1wLGdQoc8CRqPbPXjDGk,Beige,Drippy Blue,Wired,Shout,Crown,Suspenders
7102,28.695999,1077,0,https://solanart.io/search/?token=EGmrBM1fd5gExAHkvQNLMWJmWx22nyR2J5X5guh81CKV,Peach Flower,Galaxy Trypophobia,Rainbow Bliss,Substrate,White Bucket,Blue Tank
7115,30,758,0,https://solanart.io/search/?token=3opoLkzsd5cRTPNmjhtLcyu4oWbGvqWvXLboE4bC5dbk,Cotton Candy,Infrared Trypophobia,Electric,Balloon Purple,Banana Split,Blue Tank
7132,50,315,0,https://solanart.io/search/?token=EAQJh6eSa6KN1pf68ZuM67jsptHauPxPURpV2CQ6tELb,Blue Tryptamine,Skelly,Blue Hypno,Skull Shout,Beanie,Groovy Green
7154,40,4980,0,https://solanart.io/search/?token=8qYpmpguHExjWywwqgWBXLeAfQH87KTFh2hcn5wS9JX8,Lilac,Shroomin,Blue Shades,Cig,Valhalla Helm,Tribal
7184,99,1947,0,https://solanart.io/search/?token=BrBVgYNgFUiyku6rJimzHsNMD6wXDHTJQhFDM9TuFkQC,Beige,Purple Paranoia,Stoned,Gold Grill,Field Hat,Mad Scientist
7191,42.069313,3803,0,https://solanart.io/search/?token=9f24wpQTfE25agFUyHTgF3rUSLUyfZeRmdVAG5jAJHPc,Lava Purple,Drippy Pink,3D Glasses,Tats,,Coogi
7218,30,8093,0,https://solanart.io/search/?token=HT7kQAtsqLwgFVa1amEW1aNbLWowkWnrdMomniUgjAzT,Lava Purple,Marble,Holy F_k,Snarl,Beanie,I _3 Chorles
7229,44.400002,2972,0,https://solanart.io/search/?token=FkFBH223H9Mr1j6sB2x6dTzFG6WyTabfbvqKgZscYpru,Cotton Candy,Drippy Blue,Blue Swirl,Fangs,Headband,White Rabbit
7274,103,892,0,https://solanart.io/search/?token=F5Tbu4CK4nenvSf1YPDHqz1k5rUB8AjgMSKyfdDKz9yA,Red Circles,Drippy Radioactive,420 Glasses,J,Cap,Butterflies
7275,69,7743,0,https://solanart.io/search/?token=6mNCZUkXJFDy7jGmXrTw7okApHEseenhwzyjKJiS5g3f,Sky Blue,Drippy Blue,Rainbow Shades,Acid Tab,Mind Blown,Tribal
7295,200,2440,0,https://solanart.io/search/?token=8REvKG1vdXS3dxJNH2kiT1rtPuZ3wA63k3sq7DGnkCcB,Sky Blue,Feathers,Aviators,Shout,Shroom Cap,Kimono
7301,40,1939,0,https://solanart.io/search/?token=47MZgvRUPtJGJ4k9zdkVSyPhXYii2YQDU6FVm4rxxxCA,Mint,Infrared Trypophobia,Laser Eyes,Eyeball,White Bucket,Brown Robe
7318,45,273,0,https://solanart.io/search/?token=Cn3pq6i4vPR7UrgTFcbxPkqPfaqP9ArfLyPPNccYgxj,Blue Tryptamine,Drippy Radioactive,Fire,Balloon Blue,Mohawk,Butterflies
7367,265,433,0,https://solanart.io/search/?token=Gd19rE9CTkY3CZRNDVeMHmfH3X3ZozaeZJZWsomD2eBe,Purple,Fig,Rainbow Madness,Shroom,Apesolem,Groovy Green
7378,35,1582,0,https://solanart.io/search/?token=DdRZSQamakbrs8pJV5gepQ3a68LCULVrKCJzWkLiQYmF,Orange Flower,Feathers,Rainbow Shades,Face Melt,,Blue Tank
7394,22,6060,45.63,https://solanart.io/search/?token=9PF9qBePTR1JHz4Eb6iBi8GZKx2Zo9qJA1xRhkqBcrFS,Beige,Blue Tryptamine,Blue Hypno,Balloon Purple,Cap,Groovy Blue
7409,33.689999,1069,0,https://solanart.io/search/?token=GMVBukJhRjxKUBA872Tary1k9n5ppRqhdEmhzBpR3J1v,Lime,Phoenix,Rainbow Madness,Balloon Purple,Field Hat,Coogi
7412,150,1224,0,https://solanart.io/search/?token=71g9ASU7v5UzawW5QHd8y3aexoA1exVd8ZC1pAEovWae,Lava Purple,Drippy Radioactive,Alert Red,Eyeballs,Octopus,Blue Tank
7457,138,188,0,https://solanart.io/search/?token=AvfhCRfuukeAvorhoM3sEHnNjWdtBSJ6nM1u4PAo6T9D,Lava Purple,Galaxy Trypophobia,Radioactive,Pizza,Banana Split,Paisley Suit
7490,44,4799,0,https://solanart.io/search/?token=B5JjsfFoEUTZLZuiePuKvFGmdFnuhymLysKSXCrpT5cR,Orange Flower,Galaxy Trypophobia,Sus,Quiet,Valhalla Helm,Groovy Blue
7518,24.9,4616,22.41,https://solanart.io/search/?token=7x2W3LJP8LrWQuuHPttE9gKULvjjENg6w9xwXZh4qTaH,Beige,DMTree,Stoned,Acid Tab,White Bucket,Groovy Blue
7559,111,3008,0,https://solanart.io/search/?token=2UbhT3z8WykX8LCdjH6iS5quwCcwskMv8pNUJdpS6wRH,Pink Circles,Purple Tryptamine,Blue Swirl,Shout,Paisley Cowboy,White Rabbit
7562,28,2662,0,https://solanart.io/search/?token=1L9vD8PFK5ieuFcamXuGjoTrxwJSYFm89DwLvcVvRtR,Watercolor,DMTree,Rainbow Bliss,Balloon Blue,,Varsity
7573,87.420692,271,0,https://solanart.io/search/?token=7Fq2A4EMjGyjKJVgESsAvEGD26TEhzRBnyCCACwoZDMf,Purple,Feathers,Electric,Face Melt,Banana Split,Kimono
7592,21,6020,55.79,https://solanart.io/search/?token=EAXbTpTjuPLnVR5wVQGUVaun89gZ4394Qhn4wvrWET6r,Light,Purple Tryptamine,Stoned,Pipe,Cap,Patchwork Denim
7609,34.880001,8045,0,https://solanart.io/search/?token=FLKtDwfJrW7WNNs9DFkbPEWJVvsxbEHMQpQgd3FTrnb7,Watercolor,Swirls,Rainbow Shades,Quiet,White Bucket,Coogi
7618,50,819,0,https://solanart.io/search/?token=CyDJXMVYPhx1kMtj8jBp4np9zmkdovKHz26S2Be2v7P5,Light,Inferno Trypophobia,Scuba Glasses,Ten Strip Blue,White Bucket,Purple Tank
7625,22,7434,40.13,https://solanart.io/search/?token=5EU5XqYuUjLYw5Q1sr65DEMAnw1pJZXmZenPqUuTvmGS,Dark Shroom,Purple Tryptamine,420 Glasses,Gold Grill,Valhalla Helm,Groovy Green
7661,40,3227,0,https://solanart.io/search/?token=7qJrXArJVVccWAnhGBBUGkKWhnqTM7DtUXkaMokx3PH4,Blue Tryptamine,Marble,Pit Vipers,Gold Grill,Cap,Varsity
7685,55,6323,0,https://solanart.io/search/?token=6yhzHbrasPx6zRGqGe7m3dvzSdMZ3RiQgTj7sMebkbhK,Peach,Phoenix,Sus,Snarl,Mind Blown,Groovy Blue
7688,35,3872,0,https://solanart.io/search/?token=74o9D2qc3BjxG7kqvPQHGaWsf5drbpLiKPs7sTuZRTr,Orange Flower,Swirls,Aviators,Gold Grill,Fedora,Tux Shirt
7696,47,6453,0,https://solanart.io/search/?token=56Cb638j8yymsrAzVA5yDq5ywAxBn4M2MLa91eqeUCKh,Peach,Drippy Radioactive,Rainbow Bliss,Quiet,Cap,White Robe
7743,22,6706,43.04,https://solanart.io/search/?token=2AM9vPuwi19B37rfKM3TdHxFCCigWJxrGWoZjQba8drK,Red Circles,Swirls,Spaced Out,Pipe,Mohawk,Groovy Blue
7781,60,2425,0,https://solanart.io/search/?token=A8jJqHwYy8XQEpoCu7YjggpKbwkfcs9XDigEFLnHaph2,Cotton Candy,Purple Paranoia,Radioactive,Balloon Red,Mohawk,Mad Hatter
7788,50,2457,0,https://solanart.io/search/?token=8N9SoQB8edCMbuEoBvqAmwyetz1xpgs6yMcb2MMCXaig,Lime,Skelly,Rainbow Bliss,Skull Quiet,White Bucket,Blue Tank
7803,200,3307,0,https://solanart.io/search/?token=2MfihvinY7NESdBiCgyqNnsdDotDUEKtjLUwbZeWAkAz,Sand,Galaxy Trypophobia,Rainbow Shades,Tats,Cap,Purple Tank
7822,61,6841,0,https://solanart.io/search/?token=GyUJ9pvRNYoVzDzPRgc3nT64h3qYP2K5C9f6f4gH9JcH,Cotton Candy,Inferno Trypophobia,Spaced Out,Quiet,Paisley Cowboy,Tux Shirt
7831,47.689999,1132,0,https://solanart.io/search/?token=2hiyhNatpkLNmDPZFBmcjihFeFeA3XWagZNy94NxFZRT,Magenta Swirl,OJ,420 Glasses,Balloon Purple,Third Eye,Groovy Green
7837,200,9751,0,https://solanart.io/search/?token=4nsyxS2wuYZ3TRFpC5q9K7BRLLJYzCsU5DNJ2FUeJiX4,Purple,Purple Tryptamine,Alert Blue,Acid Tab,Third Eye,I _3 Chorles
7839,45,4151,0,https://solanart.io/search/?token=5FHsVvaUemBcSfYdBwkrHHsPnNxfvsyMFHgKNRCDk9s6,Purple,Fig,Radioactive,Snarl,White Bucket,Blue Tank
7849,41.68,6495,0,https://solanart.io/search/?token=GTSqt2fVratdS4Ezr7wBGk67cYmjzSNB6PYbShyadUrU,Beige,Diamond,Sus,Shout,Beanie,Brown Robe
7853,33.694199,7289,0,https://solanart.io/search/?token=8x3JR3fc5RtLFPAKQSCQjkQcy7T87enZBvzYd6MrDZRT,Lime,Purple Tryptamine,Rainbow Bliss,Cig,Solar System,Varsity
7857,90,3506,0,https://solanart.io/search/?token=B8C2gdGcEZ9vGnr52kWVNLQj5hGbWiAwg3w69vCvucfw,Mulberry Shroom,Drippy Blue,Sus,Tats,Solar System,Tux Shirt
7864,175,1730,0,https://solanart.io/search/?token=6FnsxkyqnNcKt1ua4N4BsXnfe2x9CuTagVeH4CEkrxcN,Sunset,Phoenix,Alert Red,Fangs,Solar System,Psychonaut
7873,160,5863,0,https://solanart.io/search/?token=Bp88j2pEj9JXjdLuRkWUNmbFMgsKWVx4bWbprbrDPp6Y,Green Flower,Blue Tryptamine,Blue Shades,Tats,White Bucket,Purple Tank
7875,38,6398,0,https://solanart.io/search/?token=6EutPKbzpdJXz4hbv9ByNaEiLFcKKaQFsD4jLkCrpVUZ,Dark Shroom,Swirls,Alert Red,Cig,Shroom Cap,Mad Hatter
7906,45,706,0,https://solanart.io/search/?token=B2zK3Ja3mmFkcEzNZhrZfxAqwU4AoLvAksK99ytoT8Gq,Mulberry Shroom,Drippy Radioactive,Wired,Face Melt,Paisley Cowboy,Kimono
7909,120,7929,0,https://solanart.io/search/?token=6DYWedpVG7m73Drc4BzPVWpBvFz23wevEkYMvcNhTdsR,Beige,Drippy Blue,Stoned,Cig,White Bucket,TyeDye
7917,22,3737,54.93,https://solanart.io/search/?token=kjwrEZKnfEzKociXFanKz7htogeYem6o2nroU5WJ5NU,Light,Infrared Trypophobia,Orange Hypno,Face Melt,Paisley Cowboy,I _3 Chorles
7921,75,486,0,https://solanart.io/search/?token=2wCQw5c9CNS91huMfb9zWY47MmchP2tDtFhWZ3a6g4Y9,Lava Purple,Drippy Radioactive,Orange Hypno,Cig,Solar System,Butterflies
7968,80,6025,0,https://solanart.io/search/?token=Cvv2hTuSYkHjEE5HsZQMPZ2kbyfDzbpzVcNFiz8yfmw3,Cotton Candy,Drippy Pink,Rainbow Bliss,Balloon Purple,Shroom Cap,Purple Tank
7991,42.849998,6729,0,https://solanart.io/search/?token=BxMnF3cYwGppkWvQG9BLg3UuFiGgw5JyMzRxeu2Uprsn,Sunset,Blue Paranoia,Rainbow Bliss,Quiet,Headband,White Robe
8009,100,5382,0,https://solanart.io/search/?token=BwS3VmTBR5qBY8HRcbCD48DJLkZRcT5MeJ5U9xs7XFp6,Sunset,Gummy,Rainbow Bliss,Tats,Paisley Cowboy,Purple Tank
8040,56,3715,0,https://solanart.io/search/?token=FdZzDHcJ2JYi7XY9LWGe4zNoZeaLytVfV6WHbCmvKZAL,Mulberry Shroom,Marble,420 Glasses,Cig,Headband,Kimono
8065,22,3790,54.72,https://solanart.io/search/?token=HqaN7Xt1rZTvdBvquoASHJLki9jVCZhwsntPzRBYg2BH,Green Flower,Blue Tryptamine,Holy F_k,Snarl,Banana Split,Blue Tank
8077,69.690002,2336,0,https://solanart.io/search/?token=9HydtYEyk6JnsSE46MsSted5WZvfpYwgtF98ymfkno52,Sky Blue,Phoenix,Alert Red,Tats,Apesolem,Suspenders
8088,48,2997,0,https://solanart.io/search/?token=GoWLeqtSAjdA2DX2v8XkjsKWa6xMWTCwEkWBCF1AKPDN,Lime,Shroomin,Alert Blue,Eyeball,Valhalla Helm,Butterflies
8105,35,9473,0,https://solanart.io/search/?token=3fqztsXd162CHfgw2Tzy68P4VpmHn2sQFoU8KEjDuzqp,Lime,Marble,Sus,Shout,Third Eye,Tribal
8115,30,2552,0,https://solanart.io/search/?token=5FhdU3kA2xXv3EP3zKzm12rvgWrbfhwF6LGyoYmVrbZM,Sky Blue,Swirls,Blue Swirl,Rainbow Vomit,,Bat Country
8123,25,4239,22.92,https://solanart.io/search/?token=4dG11mTi1EWtnLiQNTtYBZfGwW5kuxramdqttz2dfzYa,Watercolor,Galaxy Trypophobia,Holy F_k,Fangs,Paisley Cowboy,TyeDye
8137,35,5982,0,https://solanart.io/search/?token=2rznqkMpLPf4MLtvRxbHuuN6bKSBeF3d1WmhT7XYvikA,Lime,Gold,420 Glasses,Acid Tab,White Bucket,Groovy Blue
8145,50,587,0,https://solanart.io/search/?token=5fowePGDRjwaCcRyBVhby1g51fLU374pyd9apw3CA7g1,Green Shroom,DMTree,Pit Vipers,Shout,Mad Hatter,Blue Tank
8163,120,6766,0,https://solanart.io/search/?token=AX9zBE1SvszqRH5ucgnDZ1JQBxt25wbH4iD9CPWAVT4B,Lime,Blue Tryptamine,Aviators,J,Mohawk,Tribal
8173,69.690002,2794,0,https://solanart.io/search/?token=HzKLCf24aaBFfZMafKz7LBjuYF2yyPGS7NQcGBJ1Q1PZ,Blue Tryptamine,Gold,Sus,Pipe,,Paisley Suit
8178,60,624,0,https://solanart.io/search/?token=8nGhkxXZzo3n6iXGMq4xJTYWaecb3M336vDoyba7YBHT,Sunset,Drippy Blue,Orange Slices,Rainbow Drool,White Bucket,Birthday Suit
8199,99.989998,1064,0,https://solanart.io/search/?token=8wjZycQhATGrfqJ8Vj9oXFthka5XdbBxM71MNbU3M1m2,Cotton Candy,XRay,Rainbow Shades,XRay Shout,,Blue Tank
8202,29.690001,4602,0,https://solanart.io/search/?token=5cPHwywkpqyn1Eqvn6eZCdoYTANHEy5e8VdFgGgjNdvv,Lilac,Purple Paranoia,Blue Shades,Quiet,Field Hat,Psychonaut
8220,25,3468,26.01,https://solanart.io/search/?token=8iEN4g7xAfhkoFeQaUF9hMJW3h4fCVSr6pGZWhD4pnbm,Cotton Candy,Purple Paranoia,Blue Shades,Balloon Blue,Field Hat,White Robe
8277,22.9,5102,40.47,https://solanart.io/search/?token=J6AWfyuGHZuSxRSJWDSB6aCa1VD2QrqWtQVtuMCkiZPn,Sky Blue,Infrared Trypophobia,Sus,Eyeball,Banana Split,Varsity
8284,40,382,0,https://solanart.io/search/?token=6h6p31ZNgwQU4MdJjxLZ7rMQwsWV9iCPDqnXdbt117UV,Orange Flower,Marble,Orange Hypno,Tats,Crown,Butterflies
8295,37,3891,0,https://solanart.io/search/?token=Dv9F15rpWZv9fc2jNyT3qP8RQ2HgvpeECLVTbfWNzYu6,Peach,Purple Paranoia,Fire,Cig,Mohawk,Mad Hatter
8320,99,261,0,https://solanart.io/search/?token=AUimG9wXpkenGh5UhfiCYUe1AXoE45gPTPnEcHpot916,Pink Circles,Drippy Sol,Scuba Glasses,Shroom,Headband,Psychonaut
8330,85,1080,0,https://solanart.io/search/?token=8NGr2EKXQNTsngnBECmL4uz3Q7pQidUQS2fHdN3E3Yj9,Cloudy Orange,Drippy Sol,Fire,Snarl,Third Eye,Mad Scientist
8385,40,3175,0,https://solanart.io/search/?token=BZAZGi4PC3GmSWnprhMGvtGp16o9whDGH9WzHFVjXfHm,Red Circles,Blue Tryptamine,Holy F_k,Shroom,White Bucket,TyeDye
8413,62,1994,0,https://solanart.io/search/?token=4TgaVGpJ9SuUx9pm77ixVnzzU5ntMq9ZCuyvMNSxgqx1,Lime,Fig,Rainbow Bliss,Eyeballs,Field Hat,Hoodie
8419,27.5,2264,5.83,https://solanart.io/search/?token=6kkwfdvyp6QXhxSx1xt64b49MPqtxphUrNAgVRN7sEBh,Sky Blue,Swirls,Electric,Trippy Grill,Mohawk,I _3 Chorles
8428,239,173,0,https://solanart.io/search/?token=AaFMhnrhVDDFkNU1mZJnwugk5MQKV3rkDi2pDZFhPPWQ,Beige,XRay,Shroom Lennons,XRay Quiet,Headband,Paisley Suit
8468,21,6741,52.9,https://solanart.io/search/?token=8owvNtymmBUnvi7Vqj3M592GgEostVHNnkUqH9mVGWuu,Shroom,Purple Tryptamine,Spaced Out,Cig,Beanie,Paisley Suit
8472,39,681,0,https://solanart.io/search/?token=DrK6Mai2qUsHH8bYYHpDJZBtYhrqJQBWgxHBnfXbyJQ8,Pink Circles,Skelly,Blue Shades,Skull Shout,Beanie,Bat Country
8490,30,1244,0,https://solanart.io/search/?token=2hmzLcHLXh2zYb8A2yBfv56fHZRnzwn1GPfzagreRpQr,Magenta Swirl,Blue Tryptamine,Pit Vipers,Balloon Red,Shroom Cap,Patchwork Denim
8544,45,3502,0,https://solanart.io/search/?token=HEG4CYpnpH5bG4UBDXsRA8DDKYUhqCaxrcV2DNbspi1R,Orange Flower,Marble,Sus,Pizza,Paisley Cowboy,Tribal
8556,115,462,0,https://solanart.io/search/?token=4RRM57nTTBjV3peQSRAoaJPBKUXqcqiTthZpQQUf7uVe,Pink Circles,Phoenix,3D Glasses,Balloon Red,Shroom Cap,Scarf
8578,22.222,1575,61.37,https://solanart.io/search/?token=62p72Lq5hT81mGhCZUfXhExZ5pMheLEAwdddoHaSJvQ1,Sky Blue,Purple Paranoia,Rainbow Shades,J,Banana Split,Butterflies
8598,24.99,5370,18.49,https://solanart.io/search/?token=32cermUZouWNvBkftSjHz1iTmfgS151HmBQFvkyhbZBK,Pink Circles,Fig,Alert Blue,Shout,Fedora,Tux Shirt
8602,45,6884,0,https://solanart.io/search/?token=HhR5cVNLB2G1A31frQ5ZNsSY6GWDU8reZKS7V65Gd5Yk,Sunset,Purple Tryptamine,Spaced Out,Balloon Purple,Shroom Cap,Purple Tank
8605,50,4441,0,https://solanart.io/search/?token=5V2HjwPrnkWAzoBDY8BjvfUxKYikUie2ujg1eap6GfCt,Sky Blue,Drippy Blue,Shroom Lennons,Gold Grill,Mind Blown,Groovy Green
8693,21.5,2547,64.7,https://solanart.io/search/?token=Gt4LAFk19AFscqHtPDLQH84nUtsHA9NUAYXziDAxHH9g,Purple,Feathers,Pop Out,Quiet,Apesolem,TyeDye
8715,29.690001,7214,0,https://solanart.io/search/?token=EoL8gwiEAsXYdRmnPD3y41x2MxtHETXHsXF874pv1sUz,Lilac,Blue Tryptamine,Alert Red,Shroom,Banana Split,I _3 Chorles
8736,27.77,3595,0,https://solanart.io/search/?token=BAhB4VKgTFhxSKS2nCKTZm4Lr69UebSxLyPv5KdoWAYz,Sky Blue,Blue Paranoia,Blue Swirl,Gold Grill,Shroom Cap,Birthday Suit
8737,79,4258,0,https://solanart.io/search/?token=FiaH4spGvKjP3Fgp3QkX9kcSoJDQjCtpkQSG7oTWFi3a,Orange Shroom,Infrared Trypophobia,Alert Red,Cig,Field Hat,Tux Shirt
8764,150,1297,0,https://solanart.io/search/?token=DRoaRSuW5Zzhkmeppjw6Fa45xv3o5xHsQaBXMjnVkPpb,Dark Shroom,Gold,Rainbow Shades,Face Melt,Mind Blown,Tux Shirt
8804,445,98,0,https://solanart.io/search/?token=AMC91hJ5mBxvLwpsjsxRfB4r2xa5NZWZkT6nWegq4YgV,Blotter,Fig,Laser Eyes,Ten Strip Blue,Valhalla Helm,Patchwork Denim
8811,500,48,0,https://solanart.io/search/?token=5sSVaqA54NZgjZJyCpib6p3W4svkVMpPN8a8dggmKiXW,Blotter,Fig,Rainbow Madness,Substrate,Crown,Mad Scientist
8816,200,76,0,https://solanart.io/search/?token=7r7DJVLSSqUAsyJNDQ652YiibxqQHYKRtVaNqCwkAUZr,Blotter,Diamond,HUD,Ten Strip,Crown,Patchwork Denim
8821,1420,11,0,https://solanart.io/search/?token=6qjLoZYpYDN6PvJmPHuXrHM7VEBjNe9P6aix9t4RoGLg,Blotter,OJ,Orange Slices,Rainbow Drool,Crown,Psychonaut
8822,420.690002,16,0,https://solanart.io/search/?token=48N5dQ3iiY6rEDQQQGedt64YB5hoNygbjZRUSY4fLPUH,Blotter,Shroomin,Laser Eyes,Rainbow Drool,Apesolem,Psychonaut
8829,1250,73,0,https://solanart.io/search/?token=HNsDK4uGFg32nCnXkHGRWUZTLgPy4rFYyQKQcAwJi5xQ,Blotter,Diamond,Rainbow Madness,Diamond Grill,Crown,White Rabbit
8837,300,66,0,https://solanart.io/search/?token=HbXBchK1Cw2Bu2sQ8Xmv6zJqbkmS3f1RD1Mr2idmVY5A,Blotter,Diamond,HUD,Rainbow Drool,Mad Hatter,Patchwork Denim
8863,125,28,0,https://solanart.io/search/?token=DCdsduNSDY3QLXet6GxiRKG4NmMk8vCb1DbdCNXFSPfK,Blotter,OJ,Laser Eyes,Ten Strip,Mad Hatter,Mad Scientist
8881,342,18,0,https://solanart.io/search/?token=5w7J9SDNi2dWr1JN69qNRw1gPrf6dD97ECsPHFJRcdCn,Blotter,OJ,Orange Slices,Substrate,Mad Hatter,Patchwork Denim
8895,95,92,0,https://solanart.io/search/?token=PNmwmRvL2r344cv9vCUPo36zumizqyyfhdAHgBV1w8X,Blotter,DMTree,Shroom Lennons,Eyeballs,Apesolem,Patchwork Denim
8904,69.690002,6187,0,https://solanart.io/search/?token=62QEEAsNQ73nbMNuZsUoTvm2Y2nSxVssdhxiqghDL5qq,Beige,Drippy Sol,Spaced Out,Quiet,,
8908,99,5923,0,https://solanart.io/search/?token=7F9rQ7uEMWgq4wESr7R3XdLTN9Uk7qhQ7S2fWi2fsfs8,Beige,Galaxy Trypophobia,Alert Red,Quiet,,
8916,100,4382,0,https://solanart.io/search/?token=CD1tvfTFBzfCEW5XXzrdbtJZ5Co3xg7wutWshyGme1Px,Sky Blue,Gold,Alert Red,Snarl,,
8932,145,5005,0,https://solanart.io/search/?token=798cwCY6jSaZVgipxvSGTczxtpJrJ5CWGrc9Kpe8EAVf,Lime,Drippy Sol,Alert Red,Acid Tab,,
8940,39.900002,4529,0,https://solanart.io/search/?token=J3dsJ37fxFeSK6P1tEa9un5LHp8SyPTiNd79yFs7aAeo,Peach,Purple Paranoia,Wired,Gold Grill,,
8951,95,2641,0,https://solanart.io/search/?token=GqdhR8iiPPrsuo8PRWCZkp2oLtH96m4uCtUXWVRiede8,Purple,Blue Paranoia,Blue Hypno,Shout,,
8970,30,7111,0,https://solanart.io/search/?token=F1ceqt1XnJUnu1McUyxu3vDhGi42FjEB1wFYGEmfudDV,Cotton Candy,Drippy Pink,Alert Blue,Snarl,,
8997,38,6833,0,https://solanart.io/search/?token=BGaqzkVn7uhAy8uCUahbii1ZSqBCnbSYnNhQPo1Euxr6,Sky Blue,Drippy Pink,Alert Red,Acid Tab,,
9001,45,3876,0,https://solanart.io/search/?token=4YQKBk45FGtD5Vk1nCCw8G3zF43kzTMoEcYB5icd7mJh,Mint,Purple Tryptamine,Spaced Out,Diamond Grill,,
9009,333,4245,0,https://solanart.io/search/?token=6nYDqY4U7tJ8RUH3x3ATziArvyHfdLusbYLa8Xc96SMS,Lilac,Gold,Spaced Out,Shout,,
9018,598,4976,0,https://solanart.io/search/?token=6JNreJiwv6XJi68tzDyMWnA8JnSfCnY9CF9AEwq8ghjP,Lilac,Inferno Trypophobia,Alert Red,Snarl,,
9058,22.4,3874,50.38,https://solanart.io/search/?token=CAZyT1P7SeFjiThEWJhGD1hXkPnmwJNHENuJkabFWVxf,Watercolor,Drippy Blue,Blue Hypno,Balloon Red,Mohawk,TyeDye
9065,55,9605,0,https://solanart.io/search/?token=2xdCMz2KUBswn5VazKbqybsGgDe2gwRn6vhEA3apTynz,Sky Blue,Drippy Blue,Blue Shades,Quiet,White Bucket,Tux Shirt
9068,80,9110,0,https://solanart.io/search/?token=8ex9Rz85RWfcRgjmnhb66CrmhkjTYKPxesXW2zdcKoSS,Cotton Candy,Drippy Blue,420 Glasses,Quiet,White Bucket,Tribal
9128,24,8502,15.85,https://solanart.io/search/?token=6pLhXngoKTUDG3KTfKfqSiBEkfdWt1R14kQ1GQncEfi9,Lilac,Blue Tryptamine,Blue Hypno,Quiet,White Bucket,Tribal
